,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
PDIA4.2,1.45177639382771e-98,1.8987113880518,0.673,0.196,8.54660763046371e-94,plasma cell,PDIA4
TOR3A,4.11908758181584e-98,2.17200263016186,0.406,0.076,2.42490685941498e-93,plasma cell,TOR3A
SLC38A5,1.97115215776364e-97,2.07917685477805,0.27,0.035,1.16041727527545e-92,plasma cell,SLC38A5
SELENOM.2,2.38135165372739e-97,0.96086417677091,0.812,0.22,1.40190171854931e-92,plasma cell,SELENOM
ADM2,1.30492570741446e-96,3.74633745366336,0.103,0.005,7.68209763954895e-92,plasma cell,ADM2
MT-RNR1.3,2.46223312569348e-96,-2.05722454303085,1,1,1.44951664109575e-91,plasma cell,MT-RNR1
AC078883.1,2.49677249565608e-96,2.74301297446306,0.139,0.009,1.46984996819273e-91,plasma cell,AC078883.1
ICAM2.3,4.04434910545277e-96,0.508127669953238,0.527,0.107,2.38090831838004e-91,plasma cell,ICAM2
IGLC3.2,2.85791153763481e-95,9.17083061021022,0.479,0.117,1.68245252220561e-90,plasma cell,IGLC3
IGHG1,6.24873751821449e-95,8.60164725848995,0.115,0.006,3.67863177697287e-90,plasma cell,IGHG1
PSAT1,1.33759031397487e-94,2.90778482611754,0.115,0.006,7.87439417837007e-90,plasma cell,PSAT1
NINJ1.3,2.04895226634427e-94,1.39246353955585,0.688,0.181,1.20621819919687e-89,plasma cell,NINJ1
MIR29B2CHG,1.36627118671908e-93,2.41543582425719,0.37,0.066,8.04323847621523e-89,plasma cell,MIR29B2CHG
CTSZ.1,1.55770515632339e-93,2.14268995494278,0.806,0.314,9.17021025527579e-89,plasma cell,CTSZ
HSP90B1.3,2.27377028329112e-93,1.7599117228497,0.991,0.766,1.33856856577348e-88,plasma cell,HSP90B1
LSP1.3,1.1843069288952e-92,0.815279247720771,0.715,0.178,6.97201489040604e-88,plasma cell,LSP1
EML2-AS1,7.98335118241485e-92,3.12018486502863,0.179,0.017,4.69979884108762e-87,plasma cell,EML2-AS1
SYNGR1.1,1.0789100229815e-91,1.12300361440172,0.288,0.04,6.35154330529206e-87,plasma cell,SYNGR1
CABLES1,6.19324397082753e-91,2.72671678600606,0.161,0.014,3.64596272562617e-86,plasma cell,CABLES1
ITGA6-AS1,5.41155532577268e-90,3.2204459497948,0.106,0.006,3.18578262028238e-85,plasma cell,ITGA6-AS1
POU2F2.1,1.50628704335902e-89,0.946810357379729,0.391,0.071,8.86751182425458e-85,plasma cell,POU2F2
KLF2.3,1.77309972335203e-89,2.1478152133249,0.897,0.356,1.04382380713734e-84,plasma cell,KLF2
EDEM2,1.79495875425615e-89,1.82389742063432,0.345,0.06,1.05669221863059e-84,plasma cell,EDEM2
FO393401.1,2.76434163016039e-89,2.31179021884868,0.1,0.005,1.62736791767542e-84,plasma cell,FO393401.1
CCM2,3.14444906660419e-89,1.76102717617867,0.385,0.073,1.85113716550989e-84,plasma cell,CCM2
ARID5B.2,1.68678770081204e-88,0.847774316044008,0.9,0.342,9.93011919468047e-84,plasma cell,ARID5B
ODAPH,1.86820950125502e-88,3.18313620203676,0.115,0.007,1.09981493338883e-83,plasma cell,ODAPH
HDAC9,5.08095399822556e-88,2.53373114479606,0.148,0.012,2.99115761875539e-83,plasma cell,HDAC9
HIST1H2BC,5.56498128599764e-88,1.65990214846982,0.406,0.081,3.27610448306681e-83,plasma cell,HIST1H2BC
ARSA.1,6.09665296720243e-88,1.64329411123789,0.448,0.096,3.58909960179207e-83,plasma cell,ARSA
S100A6.3,2.73857394408329e-87,-2.37570741605921,0.93,0.925,1.61219848088183e-82,plasma cell,S100A6
ICAM1.1,3.82641123470461e-87,0.840659061329161,0.327,0.054,2.2526082938706e-82,plasma cell,ICAM1
ALG5.1,4.13362880902669e-87,1.39484838144618,0.57,0.148,2.43346727987401e-82,plasma cell,ALG5
CFLAR.3,9.22784465766906e-86,1.31269165970042,0.967,0.509,5.43243214996977e-81,plasma cell,CFLAR
SERPINB9.2,1.50868572927809e-85,1.35052155854395,0.742,0.227,8.8816328882601e-81,plasma cell,SERPINB9
CCPG1,2.68460947926956e-85,1.47571101212149,0.342,0.06,1.58042960044599e-80,plasma cell,CCPG1
CFL2.2,4.64362788998559e-85,1.59109249678606,0.421,0.086,2.73370373883452e-80,plasma cell,CFL2
SPATS2.2,6.30275222096585e-84,1.60603544469779,0.452,0.102,3.71043023248259e-79,plasma cell,SPATS2
PLXNC1,1.24716978310187e-83,2.2406964294799,0.185,0.02,7.34208851312071e-79,plasma cell,PLXNC1
TGFBR3L,1.78225808151939e-83,2.41646208191211,0.103,0.006,1.04921533259047e-78,plasma cell,TGFBR3L
CCDC88C.3,3.24272842845108e-83,1.06879842946503,0.515,0.123,1.90899422582915e-78,plasma cell,CCDC88C
DRAM1,3.52273082013271e-83,1.59823171536412,0.258,0.036,2.07383163381213e-78,plasma cell,DRAM1
MT-ND3.3,4.49410884504554e-83,-1.45858973656527,1,0.999,2.64568187707831e-78,plasma cell,MT-ND3
MT-ND1.3,6.13115011815642e-83,-1.60327678200579,0.997,0.997,3.60940807455868e-78,plasma cell,MT-ND1
NT5DC2,2.29995385120425e-82,2.03075850411954,0.224,0.029,1.35398283220394e-77,plasma cell,NT5DC2
CALU.3,3.64768188292427e-82,1.01526142039386,0.636,0.175,2.14739032447752e-77,plasma cell,CALU
MIAT,3.89489456773419e-82,1.89036480076936,0.218,0.027,2.29292443202511e-77,plasma cell,MIAT
APOBEC3A,5.58412809449555e-82,5.38123941114113,0.133,0.011,3.28737620922953e-77,plasma cell,APOBEC3A
TAGAP.3,8.35583727182307e-82,1.01920172806298,0.482,0.105,4.91908140192224e-77,plasma cell,TAGAP
EIF2AK3.1,1.26586449141509e-81,1.63203019510004,0.424,0.091,7.45214426096064e-77,plasma cell,EIF2AK3
GRASP.3,2.2745010582986e-81,1.52441391199259,0.494,0.116,1.33899877302039e-76,plasma cell,GRASP
MDFIC.3,2.5038832172169e-81,0.763236237447149,0.503,0.116,1.47403604997559e-76,plasma cell,MDFIC
ISG20.3,2.79392625608224e-81,1.25234174831659,0.933,0.408,1.64478438695561e-76,plasma cell,ISG20
PCED1B-AS1.2,2.38153381676511e-80,0.743766911463627,0.409,0.081,1.40200895792962e-75,plasma cell,PCED1B-AS1
RUNX2.1,1.57982928853745e-79,1.08692923620549,0.288,0.045,9.30045502161998e-75,plasma cell,RUNX2
EHD1.3,1.75458861048547e-79,1.32940494676723,0.748,0.256,1.0329263149928e-74,plasma cell,EHD1
DEK.3,2.00167333813835e-79,-4.55985849786668,0.124,0.652,1.17838509416205e-74,plasma cell,DEK
PDK1,2.04363391475546e-79,1.78696789923128,0.358,0.07,1.20308728561654e-74,plasma cell,PDK1
HDLBP.1,1.05885285465473e-78,1.61811786144548,0.879,0.399,6.23346675535241e-74,plasma cell,HDLBP
Z93930.2,3.520532083139e-78,1.76200528438628,0.415,0.091,2.07253723734393e-73,plasma cell,Z93930.2
PIK3CG,4.89775911718168e-78,1.37976377163116,0.179,0.019,2.88331079228486e-73,plasma cell,PIK3CG
CTSW.2,6.65218890323873e-78,1.84866484035755,0.427,0.098,3.91614360733664e-73,plasma cell,CTSW
EMP3.3,9.76215866461294e-78,1.06522269654235,0.945,0.389,5.74698280585764e-73,plasma cell,EMP3
GMFG.3,7.33895228503675e-77,0.375141116582413,0.709,0.187,4.32044121020113e-72,plasma cell,GMFG
BEX5.1,1.77581229215609e-76,1.06420586134281,0.348,0.066,1.04542069639229e-71,plasma cell,BEX5
AC245014.3,2.43641347664495e-76,2.39861102495296,0.309,0.056,1.43431661370088e-71,plasma cell,AC245014.3
CADM1.1,2.97633017401064e-76,1.29198620402391,0.267,0.042,1.75216557344006e-71,plasma cell,CADM1
FCER2,3.0892955798015e-76,1.85972793891594,0.103,0.006,1.81866830782914e-71,plasma cell,FCER2
RHOH.3,1.43126432835091e-75,0.784060656345077,0.715,0.202,8.42585310100178e-71,plasma cell,RHOH
MAP3K8.2,2.29894351786909e-75,0.951259523046772,0.673,0.198,1.35338804896954e-70,plasma cell,MAP3K8
CLPTM1L.3,2.39131619045702e-75,1.29710565379203,0.548,0.154,1.40776784132205e-70,plasma cell,CLPTM1L
FNDC3B.2,3.67021841948803e-75,1.4375813478163,0.606,0.186,2.1606575835526e-70,plasma cell,FNDC3B
SELENOS.1,5.92368039733901e-75,1.31964236140517,0.955,0.536,3.48727064991348e-70,plasma cell,SELENOS
RNU2-63P.3,6.40839876538592e-75,2.42215921379393,0.573,0.172,3.77262435318269e-70,plasma cell,RNU2-63P
KCNN3,5.4167928958028e-74,0.812408221812802,0.136,0.012,3.18886597775911e-69,plasma cell,KCNN3
MANF.3,7.16659262152081e-73,1.42601198612084,0.788,0.31,4.2189730762893e-68,plasma cell,MANF
MT-ND5.3,1.21870052301502e-72,-1.4768608550476,0.985,0.985,7.17448997898941e-68,plasma cell,MT-ND5
AC103591.3.1,1.6099530562304e-72,2.2541265897482,0.455,0.115,9.47779364202836e-68,plasma cell,AC103591.3
PTK2B.2,2.38911772562794e-72,1.12474267396945,0.476,0.119,1.40647360507717e-67,plasma cell,PTK2B
FBXW7,3.4649652633398e-72,1.19168603809603,0.761,0.266,2.03982505052814e-67,plasma cell,FBXW7
COMMD3.2,4.56348729752955e-72,1.24009928076545,0.527,0.146,2.68652497205564e-67,plasma cell,COMMD3
BCL2L11.1,5.98698887548764e-72,1.27406360969981,0.6,0.178,3.52454035099957e-67,plasma cell,BCL2L11
ACTB.3,1.49750476106893e-71,-1.67655174319153,0.933,0.957,8.81581052841278e-67,plasma cell,ACTB
GRK6.3,2.57206298033623e-71,1.12796203548643,0.421,0.098,1.51417347652394e-66,plasma cell,GRK6
FUT8,5.48564285606483e-71,1.33875624621924,0.309,0.058,3.22939794936536e-66,plasma cell,FUT8
ERLEC1.2,5.71509758061495e-71,1.12255175742258,0.733,0.255,3.36447794570802e-66,plasma cell,ERLEC1
LINC01781,9.68411963686556e-71,2.07578824728191,0.133,0.012,5.70104123022276e-66,plasma cell,LINC01781
UBE2H.1,1.80268685563891e-70,1.45047483009857,0.724,0.261,1.06124175191463e-65,plasma cell,UBE2H
MTHFD2.3,1.8535527342677e-70,0.916413604488933,0.558,0.155,1.0911864946634e-65,plasma cell,MTHFD2
HIVEP1.2,2.0662930318671e-70,1.23876561745863,0.579,0.17,1.21642670786016e-65,plasma cell,HIVEP1
MTATP6P1.2,3.21311231711737e-70,-2.79891293105603,0.818,0.836,1.891559221087e-65,plasma cell,MTATP6P1
BCAR3.1,6.09549492161416e-70,2.11716710180084,0.303,0.06,3.58841786035425e-65,plasma cell,BCAR3
N4BP3,1.60498030704167e-69,1.83920326510555,0.194,0.025,9.44851906755429e-65,plasma cell,N4BP3
E2F5,1.85604652880153e-69,1.9853348559357,0.167,0.019,1.09265459150546e-64,plasma cell,E2F5
GMPPB.3,3.46272070818239e-69,1.43904790586721,0.4,0.094,2.03850368090697e-64,plasma cell,GMPPB
TTLL7.1,7.41380135452858e-69,1.35576556899742,0.23,0.035,4.36450485741097e-64,plasma cell,TTLL7
SYNGR2.2,2.32406341432345e-68,1.09217104568575,0.764,0.278,1.36817613201222e-63,plasma cell,SYNGR2
PPIB.3,4.06928160200196e-68,1.21243037472027,0.952,0.637,2.39558607909855e-63,plasma cell,PPIB
DNAJC1.2,4.92994861885392e-68,0.932581609912916,0.812,0.304,2.9022607519193e-63,plasma cell,DNAJC1
MGAT2.2,8.25927258384757e-68,1.12401895966156,0.5,0.136,4.86223377011106e-63,plasma cell,MGAT2
ARFGAP3.2,2.42542057152686e-67,0.854808446304547,0.73,0.243,1.42784509045786e-62,plasma cell,ARFGAP3
ITGA4.3,3.24630121045745e-67,0.571492045682895,0.6,0.164,1.9110975225963e-62,plasma cell,ITGA4
LAT2,3.97757189920242e-67,1.82937944016736,0.152,0.016,2.34159657706046e-62,plasma cell,LAT2
AC008105.3,4.35070962298681e-67,1.12234532979041,0.252,0.041,2.56126275505233e-62,plasma cell,AC008105.3
CFL1.1,4.91614719749182e-67,-1.6236533370143,0.903,0.905,2.89413585516344e-62,plasma cell,CFL1
KRTCAP2.2,6.84249195800045e-67,1.19059154592529,0.824,0.341,4.02817501567486e-62,plasma cell,KRTCAP2
RAPGEF2.1,9.57009932207738e-67,1.23301876381429,0.527,0.15,5.63391747090695e-62,plasma cell,RAPGEF2
TMEM258.2,1.74445424580397e-66,1.23518110247106,0.924,0.519,1.0269602145048e-61,plasma cell,TMEM258
MT-ND4L.3,6.25841106903117e-66,-2.03485167691776,0.885,0.891,3.68432659633865e-61,plasma cell,MT-ND4L
RAD17P2,8.4267373096439e-66,1.68472148785955,0.139,0.014,4.96082025418736e-61,plasma cell,RAD17P2
TMEM243.3,1.77720365769244e-65,1.02331424595934,0.545,0.158,1.04623979328354e-60,plasma cell,TMEM243
PAOX,3.18915362392222e-64,2.09171837164965,0.182,0.024,1.87745473840301e-59,plasma cell,PAOX
CHID1.2,6.02702768202136e-64,1.20278764440746,0.461,0.123,3.54811119640597e-59,plasma cell,CHID1
OSBPL3,6.82811325713215e-64,1.39997626327741,0.236,0.039,4.0197102744737e-59,plasma cell,OSBPL3
ORAI2.2,9.32035377726878e-64,0.479975691626241,0.373,0.081,5.48689226867813e-59,plasma cell,ORAI2
EDEM1.2,1.83936808791156e-63,1.02747472827283,0.388,0.092,1.08283599335354e-58,plasma cell,EDEM1
RPN2.1,2.31441490177094e-63,1.0767635375076,0.803,0.315,1.36249605267255e-58,plasma cell,RPN2
RUBCN,3.23390418631774e-63,1.16187767614255,0.303,0.06,1.90379939448525e-58,plasma cell,RUBCN
IL27RA.3,5.26080175048737e-63,0.609923369949867,0.427,0.102,3.09703399051192e-58,plasma cell,IL27RA
TCF4.3,1.94655146735357e-62,0.801245124881537,0.385,0.089,1.14593484883104e-57,plasma cell,TCF4
MYL6.3,3.24216339583793e-62,-1.2301285649003,0.97,0.956,1.90866159112979e-57,plasma cell,MYL6
AHNAK.3,3.78883480620328e-62,1.41324386645487,0.988,0.725,2.23048705041187e-57,plasma cell,AHNAK
LMAN1.2,4.71268835321008e-62,0.990903657408169,0.809,0.315,2.77435963353478e-57,plasma cell,LMAN1
FAM98A.2,3.09102467272369e-61,0.998888084959988,0.391,0.096,1.81968622483244e-56,plasma cell,FAM98A
SLC22A17.1,3.74482709232797e-61,1.048573195064,0.194,0.028,2.20457970925348e-56,plasma cell,SLC22A17
LRRC8C.1,7.35159353941523e-61,0.730191640339908,0.294,0.057,4.32788311665374e-56,plasma cell,LRRC8C
ABHD14A,9.30764396832276e-61,0.994368749649618,0.327,0.071,5.47941000415161e-56,plasma cell,ABHD14A
CYBB,1.02951544001544e-60,1.99161788188569,0.152,0.018,6.06075739537091e-56,plasma cell,CYBB
KCNA3,1.43088200097946e-60,1.73018498278357,0.136,0.015,8.42360233976611e-56,plasma cell,KCNA3
TRAM2.1,2.77293892831448e-60,2.08332213991346,0.239,0.042,1.63242914709873e-55,plasma cell,TRAM2
IGLC2.2,5.28943964891556e-60,9.12268793695825,0.876,0.448,3.11389312131659e-55,plasma cell,IGLC2
RAC2.3,6.40008781027406e-60,0.488135120269028,0.594,0.174,3.76773169390834e-55,plasma cell,RAC2
TGIF2.3,6.7544073957001e-60,0.813629240888943,0.361,0.082,3.97631963384865e-55,plasma cell,TGIF2
DENND2C,8.57261481544797e-60,1.5954589390012,0.261,0.049,5.04669834185422e-55,plasma cell,DENND2C
CCDC88A,8.952330872815e-60,1.11982089320619,0.27,0.051,5.27023718482619e-55,plasma cell,CCDC88A
FAM89B.3,1.5654401809886e-59,0.956219561158062,0.542,0.162,9.21574634547986e-55,plasma cell,FAM89B
FAM3C.2,1.61441158929203e-59,0.745284298744778,0.645,0.219,9.50404102616218e-55,plasma cell,FAM3C
ATP8B2,2.06212299907234e-59,1.02942409576477,0.209,0.033,1.21397180955388e-54,plasma cell,ATP8B2
IRAK2,2.5558576476191e-59,1.82944641855468,0.136,0.015,1.50463339715337e-54,plasma cell,IRAK2
EHMT1,3.77512271648451e-59,1.21817687448284,0.594,0.201,2.22241474319443e-54,plasma cell,EHMT1
AIG1.2,7.09522231917781e-59,1.09846380342892,0.43,0.117,4.17695737929998e-54,plasma cell,AIG1
CBFA2T3,1.47509714408024e-58,1.97064397424226,0.139,0.016,8.6838968872004e-54,plasma cell,CBFA2T3
CDKN2A,1.85003109983418e-58,1.80061189215143,0.148,0.018,1.08911330847238e-53,plasma cell,CDKN2A
IFFO2.1,2.80425486385641e-58,1.06005630360158,0.306,0.064,1.65086483835227e-53,plasma cell,IFFO2
TRAF3.3,2.91714188631332e-58,0.65306789783264,0.488,0.137,1.71732142847265e-53,plasma cell,TRAF3
AC008074.2,6.7741067385374e-58,2.69461569414187,0.145,0.018,3.98791663697697e-53,plasma cell,AC008074.2
DNAJC3.2,9.62683633151283e-58,0.953613337824831,0.758,0.298,5.6673185483616e-53,plasma cell,DNAJC3
TRAM1.2,9.69319658492602e-58,0.931218723340396,0.845,0.369,5.70638482954595e-53,plasma cell,TRAM1
MYL12B.2,1.16244347335908e-57,-2.06667883349427,0.697,0.775,6.84330472766487e-53,plasma cell,MYL12B
ATAD3C,2.34256742525844e-57,2.22210049606879,0.115,0.011,1.37906944324965e-52,plasma cell,ATAD3C
GAB1.2,2.46482448607495e-57,1.69400740962231,0.421,0.118,1.45104217495232e-52,plasma cell,GAB1
ST6GAL1.2,3.17354609256241e-57,1.654818340312,0.37,0.096,1.86826658469149e-52,plasma cell,ST6GAL1
LYPD6B,3.91010953774143e-57,2.93910365493532,0.1,0.008,2.30188148486838e-52,plasma cell,LYPD6B
TPI1.2,7.49098609972508e-57,-1.8491425951679,0.727,0.792,4.40994351690815e-52,plasma cell,TPI1
DIPK1A,9.93474503911608e-57,1.71370179966902,0.179,0.026,5.84858440452764e-52,plasma cell,DIPK1A
LMF1,1.02340358230977e-56,1.42361563139739,0.209,0.035,6.02477688905763e-52,plasma cell,LMF1
CCDC50.1,1.29884963223272e-56,1.22886056222489,0.627,0.226,7.64632778495405e-52,plasma cell,CCDC50
MYDGF.2,1.69622783406919e-56,1.06658389035162,0.83,0.362,9.98569325916534e-52,plasma cell,MYDGF
H1FX.2,2.1297901201264e-56,1.59013352561935,0.909,0.57,1.25380744371841e-51,plasma cell,H1FX
CYTH4,2.58918306110201e-56,1.56085110802416,0.136,0.016,1.52425206807075e-51,plasma cell,CYTH4
KLHL5,3.37161663048408e-56,0.763507552539521,0.239,0.043,1.98487071036598e-51,plasma cell,KLHL5
SPI1,7.0189993842586e-56,2.00633481606542,0.103,0.009,4.13208493751304e-51,plasma cell,SPI1
ATP1A1.2,9.81914362029188e-56,-2.68848567553704,0.385,0.672,5.78052984926583e-51,plasma cell,ATP1A1
RALGPS2.3,1.43236760187246e-55,0.600107830726232,0.691,0.254,8.4323480722232e-51,plasma cell,RALGPS2
LMAN2.1,1.47896495274644e-55,1.00744994696779,0.809,0.342,8.7066666768183e-51,plasma cell,LMAN2
THAP2.1,1.84287801056758e-55,1.48966904584819,0.336,0.081,1.08490228482113e-50,plasma cell,THAP2
BTN2A2,2.01445968269737e-55,1.53368480220777,0.161,0.022,1.18591241520394e-50,plasma cell,BTN2A2
ADAM19.1,3.07328386724346e-55,1.04494788716892,0.227,0.04,1.80924221264622e-50,plasma cell,ADAM19
MPG.2,3.95865534718748e-55,0.821655151867934,0.552,0.175,2.33046040288927e-50,plasma cell,MPG
AC007952.4,1.76171411982554e-54,1.95596396970068,0.176,0.026,1.0371211023413e-49,plasma cell,AC007952.4
AL022067.1,4.92768831146073e-54,1.10434228589737,0.139,0.017,2.90093010895693e-49,plasma cell,AL022067.1
LGALSL.2,5.40920581265182e-54,2.51491413797648,0.494,0.175,3.18439946190812e-49,plasma cell,LGALSL
XBP1.1,6.89323511203069e-54,1.17085322378191,0.942,0.525,4.05804751045247e-49,plasma cell,XBP1
AC074212.1,8.24531331920006e-54,2.46546354658147,0.161,0.023,4.85401595101308e-49,plasma cell,AC074212.1
CEBPD.3,8.96910174471039e-54,-4.33898324886866,0.161,0.576,5.280110197111e-49,plasma cell,CEBPD
SEC24A,1.41681802732062e-53,1.33745054744213,0.379,0.101,8.34080772683648e-49,plasma cell,SEC24A
ELK3.3,2.40620806947555e-53,0.380591689312153,0.473,0.131,1.41653469050025e-48,plasma cell,ELK3
LAMP2.3,5.94959735845104e-53,0.45839164573409,0.603,0.201,3.50252796492013e-48,plasma cell,LAMP2
RAB31.1,7.67405152553213e-53,1.27797944620216,0.236,0.045,4.51771413308076e-48,plasma cell,RAB31
MAGEH1,3.358055190745e-52,1.08159069787626,0.221,0.04,1.97688709079158e-47,plasma cell,MAGEH1
LINC02363,4.49998614337985e-52,2.9179403295188,0.1,0.009,2.64914184260772e-47,plasma cell,LINC02363
EVA1B,4.82715534307839e-52,0.575881813521203,0.288,0.061,2.84174635047025e-47,plasma cell,EVA1B
RPL31.3,5.99461934756548e-52,-1.26660740960112,0.936,0.921,3.5290324099118e-47,plasma cell,RPL31
AC012146.1,7.35867243021803e-52,1.91385241642308,0.136,0.017,4.33205045966935e-47,plasma cell,AC012146.1
KDELR2.1,1.03520555654066e-51,1.01900351983648,0.77,0.324,6.09425511135488e-47,plasma cell,KDELR2
ID2.3,1.23796740482728e-51,-2.31972194737309,0.43,0.738,7.28791411221818e-47,plasma cell,ID2
IL23A,1.31127864558253e-51,2.46797803368251,0.109,0.011,7.71949738654433e-47,plasma cell,IL23A
AC004687.1,1.31930234611731e-51,1.09281235785988,0.209,0.037,7.76673291159261e-47,plasma cell,AC004687.1
TMEM156,1.43576085443826e-51,0.957277696881532,0.245,0.048,8.45232415007804e-47,plasma cell,TMEM156
TMEM19,2.39331703194091e-51,1.42554894912613,0.306,0.074,1.40894573670361e-46,plasma cell,TMEM19
COX7B.2,2.87285668450647e-51,-1.88505630534001,0.718,0.766,1.69125073016896e-46,plasma cell,COX7B
SND1.1,4.33061599342706e-51,0.963287271478977,0.506,0.163,2.54943363533051e-46,plasma cell,SND1
SUB1.3,4.40684774909376e-51,0.958494597353432,0.967,0.684,2.5943112698915e-46,plasma cell,SUB1
RNU5A-1,5.12489660671478e-51,1.47794792130911,0.27,0.058,3.01702663237299e-46,plasma cell,RNU5A-1
TIMP2.3,5.60782941471029e-51,-0.402170013670519,0.485,0.136,3.30132917643995e-46,plasma cell,TIMP2
RPL38.3,6.56494116782196e-51,-1.15035805564544,0.976,0.962,3.86478086549679e-46,plasma cell,RPL38
RPS24.2,6.65368828046564e-51,-0.921582051946546,0.97,0.965,3.91702629071012e-46,plasma cell,RPS24
AC007384.1,8.61339162894731e-51,1.24575767815703,0.212,0.038,5.07070365196128e-46,plasma cell,AC007384.1
ZFAS1.3,8.87518504807818e-51,-1.96146194943227,0.761,0.799,5.22482143780363e-46,plasma cell,ZFAS1
TNIP1.2,1.15354687699004e-50,0.82865002090384,0.736,0.296,6.79093046484038e-46,plasma cell,TNIP1
SNORD3B-1.1,2.2685415120744e-50,1.36636778178857,0.264,0.057,1.3354903881582e-45,plasma cell,SNORD3B-1
GPX7,3.19207063036261e-50,1.62537814526352,0.142,0.019,1.87917198009447e-45,plasma cell,GPX7
EZR.3,3.84805015454015e-50,1.00318427769359,0.979,0.849,2.26534712597779e-45,plasma cell,EZR
TMEM208.1,4.62361801865435e-50,0.848998159264783,0.697,0.273,2.72192392758182e-45,plasma cell,TMEM208
PPIA.2,6.05626336089706e-50,-1.60055563377953,0.845,0.833,3.5653222405601e-45,plasma cell,PPIA
TP53INP1.2,7.53157533201301e-50,1.27357061821147,0.376,0.102,4.43383839795606e-45,plasma cell,TP53INP1
SHMT2,9.78943927650475e-50,1.3763386769717,0.291,0.069,5.76304290207834e-45,plasma cell,SHMT2
PABPC1.2,9.83837509529651e-50,-1.70321857613062,0.936,0.896,5.79185141860106e-45,plasma cell,PABPC1
BCL2.3,9.8711777845321e-50,0.471237520711498,0.715,0.26,5.81116236175405e-45,plasma cell,BCL2
UBA5.2,2.02585167213359e-49,1.12951897001277,0.367,0.101,1.19261887938504e-44,plasma cell,UBA5
HYOU1,2.98514346461362e-49,1.17741440178557,0.427,0.13,1.75735395761804e-44,plasma cell,HYOU1
DDIT4.3,1.37862851157917e-48,1.22599555594882,0.924,0.557,8.11598604766656e-44,plasma cell,DDIT4
ELL2.3,1.92626050834439e-48,0.632019867924669,0.842,0.364,1.13398956126234e-43,plasma cell,ELL2
CDKN1A.3,3.04449754494596e-48,0.549513950040413,0.879,0.424,1.79229570470968e-43,plasma cell,CDKN1A
CAMK2N1.3,3.31086369585342e-48,-4.2781831019569,0.112,0.502,1.94910545774891e-43,plasma cell,CAMK2N1
IQCG,3.96237693262222e-48,1.95451344777174,0.23,0.047,2.3326513002347e-43,plasma cell,IQCG
CD70,5.09244925478103e-48,1.32694036472293,0.167,0.026,2.99792487628959e-43,plasma cell,CD70
ACBD3.3,5.50898843558916e-48,0.77244260414783,0.788,0.329,3.24314149203134e-43,plasma cell,ACBD3
IL2RG.3,1.12273277387863e-47,0.315379776088475,0.639,0.215,6.6095278398235e-43,plasma cell,IL2RG
FAM107B.3,1.80261538532069e-47,0.735522061227506,0.933,0.533,1.06119967733829e-42,plasma cell,FAM107B
FCHSD2,2.3251881328124e-47,0.885301231979942,0.279,0.064,1.36883825378666e-42,plasma cell,FCHSD2
